State,Time (s),Time (ms),Pressure (Pa),Temperature ©,Temperature (C/100),Accel,Accel X,Accel Y,Accel Z,Batt Sense,Cut Sense 1,Cut Sense 2,Current Sense,Photoresistor
4,1034.814,1034814,102545,20.52153564,2052.153564,1.012245389,-0.658691,0.694824,0.328613,577,580,580,439,834
4,1034.897,1034897,102546,20.52023682,2052.023682,0.988287245,-0.661133,0.657715,0.327148,579,579,580,438,834
4,1034.981,1034981,102544,20.52023682,2052.023682,1.00232657,-0.668457,0.672363,0.325195,579,579,580,436,834
4,1035.064,1035064,102545,20.52075684,2052.075684,0.996773135,-0.666504,0.666016,0.325195,579,578,580,436,834
4,1035.148,1035148,102548,20.5185498,2051.85498,0.99666932,-0.666504,0.668457,0.319824,576,579,581,438,835
4,1035.232,1035232,102549,20.52075684,2052.075684,0.996391108,-0.666016,0.669922,0.316895,578,578,580,439,833
4,1035.315,1035315,102546,20.51958984,2051.958984,0.991374542,-0.664062,0.666016,0.313477,579,579,580,437,835
4,1035.398,1035398,102550,20.52205566,2052.205566,0.990856733,-0.663086,0.665527,0.314941,579,579,580,438,831
4,1035.481,1035481,102547,20.52166504,2052.166504,0.990755033,-0.663086,0.661621,0.322754,579,579,580,439,834
4,1035.564,1035564,102541,20.52043213,2052.043213,0.994794321,-0.664062,0.67041,0.314941,579,578,580,438,835
4,1035.648,1035648,102541,20.52134033,2052.134033,0.985862128,-0.661621,0.661621,0.310547,579,578,580,437,835
4,1035.732,1035732,102550,20.52088623,2052.088623,0.999772215,-0.665039,0.680176,0.307617,578,577,579,438,834
4,1035.816,1035816,102548,20.52192627,2052.192627,0.999736704,-0.666504,0.671387,0.323242,579,578,579,437,836
4,1035.899,1035899,102543,20.52179443,2052.179443,0.990643975,-0.661133,0.665527,0.318359,579,579,578,440,835
4,1035.982,1035982,102551,20.52490967,2052.490967,0.999660745,-0.671875,0.672363,0.30957,579,577,579,436,833
4,1036.066,1036066,102546,20.5260791,2052.60791,1.000031524,-0.669922,0.677734,0.303223,579,577,579,438,831
4,1036.149,1036149,102548,20.52899902,2052.899902,0.991706915,-0.67334,0.654785,0.318359,579,580,581,438,835
4,1036.232,1036232,102546,20.52906494,2052.906494,0.990897566,-0.658691,0.664062,0.327148,577,580,580,437,834
4,1036.316,1036316,102546,20.53230957,2053.230957,0.992612327,-0.659668,0.669434,0.319336,578,580,578,439,833
4,1036.4,1036400,102547,20.53075195,2053.075195,0.991398048,-0.658691,0.665527,0.325684,579,578,580,437,833
4,1036.483,1036483,102545,20.53321777,2053.321777,0.990431394,-0.663574,0.666016,0.311523,577,580,579,439,833
4,1036.566,1036566,102550,20.5354248,2053.54248,0.990689666,-0.661621,0.666504,0.31543,579,580,580,439,833
4,1036.65,1036650,102546,20.53445068,2053.445068,0.989085871,-0.661133,0.665527,0.313477,577,579,581,440,834
4,1036.733,1036733,102547,20.5355542,2053.55542,1.024175998,-0.658203,0.691895,0.370117,579,579,580,438,834
4,1036.816,1036816,102544,20.5360083,2053.60083,1.005860519,-0.671387,0.67041,0.333984,577,578,579,439,832
4,1036.899,1036899,102549,20.5355542,2053.55542,1.010644854,-0.65625,0.680176,0.35791,578,579,580,439,835
4,1036.983,1036983,102546,20.53685303,2053.685303,0.982229222,-0.676758,0.644531,0.302246,577,577,580,438,833
4,1037.067,1037067,102546,20.53743652,2053.743652,0.980260496,-0.642578,0.664062,0.327148,579,579,579,439,834
4,1037.15,1037150,102542,20.53594238,2053.594238,0.98521471,-0.661621,0.654297,0.32373,578,579,581,438,833
4,1037.233,1037233,102547,20.53717773,2053.717773,0.991757633,-0.657227,0.668457,0.32373,578,578,581,437,834
4,1037.316,1037316,102544,20.53724121,2053.724121,0.997371715,-0.666992,0.67041,0.316895,580,579,580,438,833
4,1037.4,1037400,102547,20.53698242,2053.698242,0.993079372,-0.660156,0.668945,0.320801,578,578,580,436,833
4,1037.483,1037483,102550,20.53860352,2053.860352,0.991126926,-0.665527,0.661621,0.318848,579,578,581,438,834
4,1037.566,1037566,102549,20.54093994,2054.093994,0.990359531,-0.65625,0.669922,0.318359,579,580,580,438,835
4,1037.65,1037650,102547,20.54185059,2054.185059,0.985548751,-0.659668,0.658203,0.320801,580,578,582,438,832
4,1037.734,1037734,102552,20.54113525,2054.113525,0.999432566,-0.666992,0.671387,0.321289,579,579,580,438,834
4,1037.818,1037818,102547,20.53951416,2053.951416,0.992617368,-0.669922,0.65918,0.319336,578,576,581,439,835
4,1037.901,1037901,102545,20.54068115,2054.068115,0.991121041,-0.660156,0.666504,0.319824,578,577,579,437,834
4,1037.985,1037985,102547,20.53970703,2053.970703,0.993725541,-0.665527,0.665039,0.319824,579,577,579,436,833
4,1038.068,1038068,102547,20.54158936,2054.158936,0.993130389,-0.659668,0.670898,0.317871,580,578,580,439,832
4,1038.152,1038152,102544,20.54009766,2054.009766,0.991280416,-0.664062,0.663086,0.319336,579,579,580,438,834
4,1038.235,1038235,102545,20.54133057,2054.133057,0.990941908,-0.663086,0.663086,0.320312,580,579,579,436,833
4,1038.727,1038727,102541,20.4156189,2041.56189,0.992791536,-0.663086,0.66748,0.316895,579,579,579,437,833
4,1038.811,1038811,102543,20.4527417,2045.27417,0.991108742,-0.660156,0.666016,0.320801,577,580,578,438,834
4,1038.895,1038895,102542,20.47889648,2047.889648,0.993802582,-0.665527,0.66748,0.314941,578,578,579,439,833
4,1038.978,1038978,102541,20.49797607,2049.797607,0.990379028,-0.661621,0.666504,0.314453,579,578,580,436,833
4,1039.062,1039062,102541,20.50979004,2050.979004,0.992549833,-0.658691,0.66748,0.325195,578,577,580,438,834
4,1039.145,1039145,102545,20.51965332,2051.965332,0.991108742,-0.660156,0.666016,0.320801,577,577,580,436,833
4,1039.228,1039228,102547,20.5277002,2052.77002,0.994553976,-0.669922,0.661621,0.320312,579,580,580,439,833
4,1039.312,1039312,102540,20.53081543,2053.081543,0.989273,-0.656738,0.663574,0.327148,578,577,580,435,833
4,1039.396,1039396,102546,20.5351001,2053.51001,0.989625977,-0.661133,0.662598,0.321289,577,578,579,436,834
4,1039.48,1039480,102543,20.53795654,2053.795654,0.995857727,-0.66748,0.666504,0.319336,579,577,579,438,834
4,1039.563,1039563,102545,20.54152588,2054.152588,0.992460625,-0.666016,0.664062,0.316895,578,578,577,438,835
4,1039.646,1039646,102543,20.54256348,2054.256348,0.978216393,-0.650879,0.65625,0.320312,577,579,579,439,834
4,1039.729,1039729,102541,20.5439917,2054.39917,0.990656487,-0.66748,0.65918,0.318359,580,579,579,438,833
4,1039.812,1039812,102542,20.5430835,2054.30835,0.989954561,-0.657227,0.666016,0.323242,579,578,580,439,835
4,1039.895,1039895,102544,20.54262939,2054.262939,0.97625876,-0.648438,0.655273,0.321289,578,577,580,440,833
4,1039.978,1039978,102543,20.54003174,2054.003174,0.992268315,-0.668457,0.659668,0.320312,580,579,580,440,834
4,1040.062,1040062,102544,20.53957764,2053.957764,0.997650084,-0.674805,0.658691,0.325684,577,580,580,438,834
4,1040.145,1040145,102548,20.53795654,2053.795654,0.995355572,-0.661621,0.677246,0.307129,578,577,580,437,834
4,1040.228,1040228,102543,20.53380127,2053.380127,0.99994145,-0.67334,0.67041,0.311523,578,577,580,438,834
4,1040.311,1040311,102541,20.53373779,2053.373779,0.989875261,-0.665039,0.662109,0.314941,578,580,580,437,834
4,1040.394,1040394,102542,20.53218018,2053.218018,0.990288845,-0.662598,0.662598,0.320312,579,579,578,438,833
4,1040.477,1040477,102543,20.53256836,2053.256836,0.995219185,-0.667969,0.665527,0.318359,579,579,579,439,832
4,1040.56,1040560,102544,20.52977783,2052.977783,0.988549227,-0.661621,0.663086,0.315918,578,580,579,437,833
4,1040.643,1040643,102548,20.53114014,2053.114014,0.986944372,-0.662109,0.661133,0.313965,579,577,579,436,833
4,1040.727,1040727,102546,20.53166016,2053.166016,0.991801257,-0.65918,0.668945,0.318848,580,579,579,438,834
4,1040.811,1040811,102547,20.53204834,2053.204834,0.994482049,-0.664551,0.664062,0.326172,578,578,580,439,834
4,1040.895,1040895,102547,20.5340625,2053.40625,0.995717854,-0.666016,0.668457,0.317871,578,578,581,438,834
4,1040.978,1040978,102546,20.5361377,2053.61377,0.992706026,-0.662598,0.664551,0.32373,578,578,579,438,832
4,1041.061,1041061,102548,20.53548828,2053.548828,0.991708951,-0.663086,0.661133,0.32666,579,577,581,438,835
4,1041.144,1041144,102544,20.53873535,2053.873535,0.987667576,-0.661621,0.65918,0.321289,577,578,579,439,832
4,1041.227,1041227,102546,20.53990234,2053.990234,0.993831552,-0.665039,0.662598,0.326172,578,579,580,438,834
4,1041.31,1041310,102550,20.54093994,2054.093994,0.992073759,-0.659668,0.666992,0.322754,579,579,580,438,835
4,1041.394,1041394,102546,20.54334229,2054.334229,0.990620027,-0.658691,0.666504,0.321289,578,578,579,437,832
4,1041.477,1041477,102547,20.54425049,2054.425049,0.988857554,-0.654785,0.667969,0.320801,579,578,580,439,834
4,1041.561,1041561,102545,20.54431641,2054.431641,0.992368285,-0.659668,0.665527,0.32666,577,580,579,439,833
4,1041.645,1041645,102546,20.54678223,2054.678223,0.99529476,-0.665039,0.664551,0.32666,578,579,580,438,833
4,1041.728,1041728,102547,20.54645752,2054.645752,0.991073885,-0.658203,0.665527,0.325684,578,577,579,437,834
4,1041.811,1041811,102542,20.54801514,2054.801514,0.989441956,-0.662109,0.660156,0.32373,577,579,579,439,833
4,1041.894,1041894,102546,20.55177979,2055.177979,0.991248974,-0.663086,0.662598,0.322266,578,577,579,437,831
4,1041.977,1041977,102543,20.55106445,2055.106445,0.99501431,-0.663574,0.667969,0.321777,580,577,580,436,833
4,1042.061,1042061,102543,20.55197266,2055.197266,0.995806707,-0.667969,0.663574,0.324219,579,580,580,436,833
4,1042.145,1042145,102545,20.55417969,2055.417969,0.988993346,-0.658203,0.665039,0.320312,578,578,580,437,835
4,1042.228,1042228,102543,20.55502441,2055.502441,0.991949601,-0.660156,0.667969,0.319336,579,578,580,438,833
4,1042.311,1042311,102545,20.56080078,2056.080078,0.991233248,-0.661621,0.663086,0.324219,578,577,580,439,834
4,1042.394,1042394,102546,20.56105957,2056.105957,0.992410286,-0.662598,0.669922,0.311523,580,578,580,438,833
4,1042.478,1042478,102547,20.5619043,2056.19043,0.990279717,-0.661133,0.663574,0.321289,578,577,579,437,833
4,1042.561,1042561,102548,20.5637207,2056.37207,0.989489002,-0.662109,0.662598,0.318848,578,577,580,437,833
4,1042.644,1042644,102547,20.56469482,2056.469482,0.995962318,-0.662598,0.668457,0.325684,579,578,579,438,833
4,1042.728,1042728,102549,20.56404541,2056.404541,0.984596463,-0.661621,0.655762,0.318848,577,577,579,439,833
4,1042.812,1042812,102544,20.56534424,2056.534424,0.994826282,-0.663086,0.666992,0.324219,578,578,578,439,834
4,1042.895,1042895,102545,20.56579834,2056.579834,0.989619977,-0.659668,0.663574,0.322266,580,577,579,439,833
4,1042.978,1042978,102543,20.56832764,2056.832764,0.989975213,-0.658691,0.666016,0.320312,580,578,581,437,834
4,1043.061,1043061,102547,20.56858887,2056.858887,0.994538153,-0.666992,0.664551,0.320312,578,579,578,438,833
4,1043.144,1043144,102546,20.56690186,2056.690186,0.991075063,-0.65918,0.665039,0.324707,582,579,579,439,835
4,1043.227,1043227,102549,20.56793945,2056.793945,0.989942448,-0.662109,0.661621,0.322266,580,579,580,438,833
4,1043.31,1043310,102547,20.56956055,2056.956055,0.990914114,-0.663086,0.661621,0.323242,577,578,580,438,835
4,1043.394,1043394,102550,20.56995117,2056.995117,0.994810801,-0.663086,0.666016,0.326172,580,578,580,438,833
4,1043.477,1043477,102553,20.57287109,2057.287109,0.995585434,-0.664551,0.67041,0.316406,579,579,579,437,836
4,1043.561,1043561,102551,20.56949707,2056.949707,0.992715027,-0.665039,0.662598,0.322754,580,578,580,442,835
4,1043.645,1043645,102549,20.57189697,2057.189697,0.993073591,-0.663574,0.666016,0.319824,577,578,580,437,834
4,1043.728,1043728,102549,20.57241699,2057.241699,0.988802737,-0.660156,0.666992,0.311523,578,579,580,438,835
4,1043.811,1043811,102548,20.57196289,2057.196289,0.990170132,-0.662598,0.664062,0.316895,579,577,580,439,833
4,1043.894,1043894,102549,20.57137939,2057.137939,0.988956041,-0.661133,0.660645,0.323242,579,578,580,438,834
4,1043.977,1043977,102544,20.57092529,2057.092529,0.985774942,-0.654785,0.665039,0.317383,578,579,578,438,834
4,1044.061,1044061,102545,20.56897705,2056.897705,0.988832269,-0.664551,0.658691,0.319824,578,580,578,437,835
4,1044.144,1044144,102545,20.56871826,2056.871826,0.989641187,-0.659668,0.664551,0.320312,577,579,579,438,834
4,1044.227,1044227,102542,20.56813477,2056.813477,0.988837149,-0.660645,0.663086,0.318848,579,578,579,439,834
4,1044.31,1044310,102547,20.56904297,2056.904297,0.992882314,-0.663086,0.665039,0.322266,578,578,580,438,833
4,1044.393,1044393,102549,20.56781006,2056.781006,0.993434119,-0.660645,0.669922,0.318848,578,580,580,439,833
4,1044.476,1044476,102550,20.56670654,2056.670654,0.988160888,-0.661133,0.660645,0.320801,577,578,580,436,835
4,1044.559,1044559,102544,20.56677002,2056.677002,0.987585222,-0.655762,0.666992,0.316895,576,578,579,439,833
4,1044.642,1044642,102546,20.56657715,2056.657715,0.993276194,-0.667969,0.663086,0.317383,579,577,581,439,832
4,1044.726,1044726,102547,20.56657715,2056.657715,0.989637331,-0.663574,0.660645,0.320312,580,580,581,438,834
4,1044.81,1044810,102547,20.5656665,2056.56665,0.991805679,-0.664551,0.664551,0.316895,578,578,579,437,834
4,1044.893,1044893,102548,20.56871826,2056.871826,0.994331454,-0.661621,0.672363,0.314453,580,579,580,438,833
4,1044.976,1044976,102545,20.56754883,2056.754883,0.991797685,-0.661621,0.666992,0.317871,579,578,580,439,833
4,1045.059,1045059,102549,20.56871826,2056.871826,0.990111269,-0.661133,0.663086,0.321777,579,579,580,436,832
4,1045.142,1045142,102548,20.57209229,2057.209229,0.992048741,-0.665039,0.666504,0.3125,579,578,579,440,834
4,1045.225,1045225,102545,20.57254639,2057.254639,0.991918947,-0.65918,0.66748,0.322266,579,580,580,437,835
4,1045.308,1045308,102550,20.57566162,2057.566162,0.993156647,-0.660645,0.670898,0.315918,579,579,580,437,834
4,1045.392,1045392,102542,20.57527344,2057.527344,0.996018834,-0.662598,0.670898,0.320801,579,578,580,437,834
4,1045.475,1045475,102545,20.57533691,2057.533691,0.994764159,-0.659668,0.672852,0.318848,578,579,578,440,833
4,1045.559,1045559,102546,20.57916748,2057.916748,0.995341977,-0.663574,0.668457,0.321777,578,579,580,439,833
4,1045.642,1045642,102547,20.57715576,2057.715576,0.997568347,-0.663574,0.667969,0.32959,578,578,580,438,834
4,1045.726,1045726,102544,20.57832275,2057.832275,0.994549773,-0.665527,0.666504,0.319336,577,580,579,438,836
4,1045.809,1045809,102547,20.5801416,2058.01416,0.992081782,-0.665039,0.662598,0.320801,577,579,580,437,834
4,1045.892,1045892,102547,20.58156738,2058.156738,0.990917483,-0.666504,0.65625,0.327148,579,579,581,438,834
4,1045.975,1045975,102544,20.58046387,2058.046387,0.992248339,-0.666992,0.660645,0.321289,579,577,581,437,833
4,1046.059,1046059,102544,20.5807251,2058.07251,0.984951413,-0.663086,0.655762,0.316895,579,578,580,437,833
4,1046.143,1046143,102545,20.58468262,2058.468262,1.002247659,-0.67334,0.67041,0.318848,578,579,580,436,831
4,1046.226,1046226,102545,20.58247559,2058.247559,0.991713397,-0.657715,0.665039,0.32959,578,580,580,438,834
4,1046.309,1046309,102545,20.58435791,2058.435791,0.986150106,-0.657227,0.665039,0.313477,579,577,580,438,835
4,1046.393,1046393,102547,20.58371094,2058.371094,0.994194,-0.659668,0.669434,0.324219,579,578,579,438,834
4,1046.477,1046477,102545,20.58572266,2058.572266,0.992791536,-0.66748,0.663086,0.316895,579,579,580,437,834
4,1046.561,1046561,102544,20.58500732,2058.500732,0.99662984,-0.661133,0.670898,0.325684,579,577,580,439,835
4,1046.644,1046644,102546,20.58604736,2058.604736,0.99158465,-0.663086,0.663574,0.321289,579,577,580,438,835
4,1046.728,1046728,102547,20.58792725,2058.792725,0.993981356,-0.661621,0.671387,0.31543,578,579,581,438,835
4,1046.812,1046812,102545,20.58805908,2058.805908,0.988816317,-0.652832,0.672363,0.31543,579,579,579,438,834
4,1046.895,1046895,102545,20.58844727,2058.844727,0.988640508,-0.65625,0.664551,0.324219,579,580,580,438,834
4,1046.978,1046978,102542,20.58968018,2058.968018,0.988481067,-0.662598,0.65918,0.321777,577,578,579,437,834
4,1047.061,1047061,102547,20.59130371,2059.130371,0.987197779,-0.657715,0.663086,0.319824,578,578,580,440,834
4,1047.144,1047144,102548,20.58805908,2058.805908,0.990262718,-0.660645,0.663086,0.323242,578,578,578,438,833
4,1047.227,1047227,102544,20.59032959,2059.032959,0.988120716,-0.65918,0.65918,0.327637,580,578,577,439,832
4,1047.31,1047310,102542,20.58987549,2058.987549,0.991463795,-0.663574,0.664551,0.317871,580,577,579,438,833
4,1047.394,1047394,102542,20.58987549,2058.987549,0.987882295,-0.660156,0.663086,0.316895,579,577,579,437,833
4,1047.478,1047478,102549,20.5900708,2059.00708,0.990425513,-0.658203,0.665039,0.324707,578,579,580,438,834
4,1047.561,1047561,102544,20.5905249,2059.05249,0.990869434,-0.660645,0.667969,0.314941,578,577,580,438,833
4,1047.644,1047644,102544,20.59370361,2059.370361,0.992720792,-0.666504,0.661133,0.322754,578,579,579,438,834
4,1047.727,1047727,102543,20.59571533,2059.571533,0.995336658,-0.666016,0.666016,0.321777,579,580,580,437,836
4,1047.81,1047810,102548,20.59571533,2059.571533,0.988632306,-0.653809,0.663086,0.332031,579,579,579,437,836
4,1047.893,1047893,102543,20.59695068,2059.695068,0.988498581,-0.660156,0.662598,0.319824,577,580,579,438,833
4,1047.976,1047976,102546,20.59837646,2059.837646,0.991407548,-0.662109,0.663574,0.322754,577,580,579,439,834
4,1048.06,1048060,102546,20.59889648,2059.889648,0.990413958,-0.661133,0.662109,0.324707,580,579,582,438,833
4,1048.144,1048144,102548,20.60168701,2060.168701,0.991286859,-0.661133,0.666016,0.319336,578,578,580,439,834
4,1048.227,1048227,102543,20.60214111,2060.214111,0.990186539,-0.662109,0.665039,0.315918,578,578,580,438,833
4,1048.31,1048310,102544,20.6010376,2060.10376,0.987365036,-0.663086,0.658203,0.319336,578,579,579,437,835
4,1048.393,1048393,102548,20.60214111,2060.214111,0.991258384,-0.663574,0.662598,0.321289,580,578,579,440,832
4,1048.476,1048476,102544,20.60356934,2060.356934,0.987542173,-0.654785,0.67041,0.311523,578,580,578,438,834
4,1048.559,1048559,102542,20.60220703,2060.220703,0.990796065,-0.659668,0.666504,0.319824,577,578,580,439,836
4,1048.642,1048642,102549,20.60350342,2060.350342,0.993789356,-0.664062,0.668457,0.315918,579,578,580,436,834
4,1048.726,1048726,102549,20.60188232,2060.188232,0.994989534,-0.665039,0.665527,0.32373,578,580,580,438,835
4,1048.809,1048809,102546,20.60363525,2060.363525,0.991581252,-0.665527,0.660645,0.322266,578,579,581,438,835
4,1048.892,1048892,102545,20.60421875,2060.421875,0.994124093,-0.663086,0.669922,0.315918,578,579,579,436,834
4,1048.975,1048975,102550,20.60532227,2060.532227,0.986757442,-0.660645,0.661621,0.31543,580,579,580,436,834
4,1049.058,1049058,102551,20.60733398,2060.733398,0.998095967,-0.664551,0.67041,0.324219,579,578,579,440,835
4,1049.141,1049141,102548,20.60960449,2060.960449,1.007378423,-0.664062,0.67627,0.341309,579,579,580,438,833
4,1049.224,1049224,102546,20.60804688,2060.804688,0.99037325,-0.664551,0.663574,0.314453,579,578,582,439,835
4,1049.307,1049307,102545,20.6088916,2060.88916,0.994531171,-0.663086,0.667969,0.321289,580,579,579,437,834
4,1049.391,1049391,102547,20.6099292,2060.99292,0.998313375,-0.665527,0.671875,0.319824,578,579,579,439,836
4,1049.475,1049475,102548,20.61135742,2061.135742,0.987182588,-0.658691,0.661621,0.320801,578,579,579,436,831
4,1049.559,1049559,102546,20.60986572,2060.986572,0.990749888,-0.658691,0.665039,0.324707,578,578,579,439,834
4,1049.642,1049642,102548,20.61057861,2061.057861,0.991762411,-0.666504,0.660645,0.320801,577,579,579,439,835
4,1049.726,1049726,102548,20.60882568,2060.882568,0.989632723,-0.65918,0.664551,0.321289,578,579,579,436,833
4,1049.809,1049809,102544,20.60765869,2060.765869,0.994555526,-0.663574,0.668457,0.319336,579,579,580,439,834
4,1049.893,1049893,102549,20.60597168,2060.597168,0.990093838,-0.661621,0.661621,0.32373,579,578,580,440,836
4,1049.976,1049976,102551,20.60545166,2060.545166,0.99220209,-0.666016,0.665527,0.312988,577,577,579,437,834
4,1050.06,1050060,102548,20.60415283,2060.415283,0.993864091,-0.662109,0.671875,0.312988,579,579,580,438,834
4,1050.144,1050144,102551,20.60291992,2060.291992,0.995654039,-0.661133,0.669922,0.324707,578,580,580,439,833
4,1050.227,1050227,102546,20.60162109,2060.162109,0.990955014,-0.662109,0.664551,0.319336,580,578,582,440,835
4,1050.31,1050310,102553,20.59980469,2059.980469,0.990721945,-0.668945,0.659668,0.314453,576,578,580,437,834
4,1050.393,1050393,102549,20.59727295,2059.727295,0.979378044,-0.658691,0.650879,0.318848,580,579,580,439,834
4,1050.476,1050476,102551,20.59389893,2059.389893,0.994674783,-0.665527,0.669922,0.3125,578,577,580,440,834
4,1050.559,1050559,102549,20.59357422,2059.357422,1.001526685,-0.667969,0.672363,0.32373,579,580,580,436,835
4,1050.642,1050642,102547,20.59357422,2059.357422,0.983145531,-0.658203,0.658203,0.316406,579,578,579,439,835
4,1050.726,1050726,102545,20.59227783,2059.227783,0.996753848,-0.674805,0.665527,0.308594,577,580,580,439,834
4,1050.81,1050810,102543,20.59136719,2059.136719,0.989781418,-0.666992,0.661621,0.311523,578,578,579,437,834
4,1050.893,1050893,102545,20.59084961,2059.084961,0.970166102,-0.640625,0.645996,0.336914,579,578,579,439,836
4,1050.977,1050977,102544,20.58851318,2058.851318,0.985204156,-0.654785,0.666504,0.3125,579,578,579,438,833
4,1051.061,1051061,102546,20.58812256,2058.812256,0.987961698,-0.659668,0.65918,0.326172,580,579,579,439,834
4,1051.144,1051144,102547,20.59078369,2059.078369,0.997258691,-0.660645,0.67627,0.317383,578,580,579,440,835
4,1051.227,1051227,102552,20.5902002,2059.02002,1.000909609,-0.672363,0.668457,0.320801,579,578,580,438,833
4,1051.31,1051310,102545,20.58987549,2058.987549,0.997336959,-0.66748,0.668945,0.318848,579,578,579,436,834
4,1051.394,1051394,102546,20.58974609,2058.974609,0.993239112,-0.65918,0.673828,0.312988,579,579,580,438,827
4,1051.478,1051478,102559,20.5926001,2059.26001,0.988469996,-0.660156,0.661133,0.322754,579,578,580,438,769
4,1051.561,1051561,102557,20.59526123,2059.526123,0.990314512,-0.661621,0.664551,0.318359,577,580,579,437,812
4,1051.645,1051645,102551,20.58942139,2058.942139,0.992372464,-0.666504,0.657715,0.328613,579,578,580,439,831
4,1051.728,1051728,102550,20.59364014,2059.364014,0.992695212,-0.665039,0.661133,0.325684,579,577,581,439,833
4,1051.811,1051811,102545,20.59318604,2059.318604,0.994997769,-0.668457,0.66748,0.3125,578,579,580,439,834
4,1051.894,1051894,102546,20.5929248,2059.29248,0.989678163,-0.667969,0.656738,0.319336,580,577,580,438,835
4,1051.977,1051977,102546,20.59383545,2059.383545,0.992243562,-0.666992,0.665527,0.311035,578,579,579,440,834
4,1052.061,1052061,102549,20.59072021,2059.072021,0.992545603,-0.664062,0.663086,0.323242,579,577,579,438,834
4,1052.145,1052145,102544,20.58851318,2058.851318,0.993777086,-0.668945,0.663086,0.316895,579,579,581,437,833
4,1052.229,1052229,102552,20.58676025,2058.676025,0.987200676,-0.663574,0.657227,0.319824,578,579,579,438,835
4,1052.312,1052312,102546,20.58656494,2058.656494,0.989670671,-0.65918,0.666016,0.318359,579,580,580,437,835
4,1052.396,1052396,102546,20.5826709,2058.26709,0.988763381,-0.662109,0.669922,0.300781,579,578,580,439,834
4,1052.479,1052479,102553,20.58124268,2058.124268,0.988307993,-0.658203,0.662598,0.323242,579,578,580,438,834
4,1052.562,1052562,102546,20.58000977,2058.000977,0.990789766,-0.653809,0.674316,0.31543,579,579,580,440,835
4,1052.645,1052645,102551,20.57819336,2057.819336,0.984593289,-0.661133,0.661133,0.308594,578,578,581,438,836
4,1052.729,1052729,102547,20.57618164,2057.618164,0.982712074,-0.661133,0.662598,0.299316,579,578,579,441,834
4,1052.813,1052813,102544,20.57624756,2057.624756,0.985918925,-0.659668,0.660645,0.316895,577,578,580,440,834
4,1052.897,1052897,102550,20.5718335,2057.18335,0.992295242,-0.662109,0.66748,0.317383,578,577,579,438,835
4,1052.98,1052980,102548,20.5726123,2057.26123,0.99193191,-0.669434,0.652832,0.331055,580,577,580,438,835
4,1053.063,1053063,102547,20.57384521,2057.384521,0.990084869,-0.662598,0.659668,0.325684,579,578,582,438,836
4,1053.146,1053146,102543,20.57501221,2057.501221,0.997478866,-0.66748,0.668457,0.320312,577,577,581,437,833
4,1053.229,1053229,102550,20.57280762,2057.280762,0.989957839,-0.664551,0.659668,0.321289,578,579,580,439,834
4,1053.312,1053312,102545,20.57488281,2057.488281,0.995929772,-0.674805,0.659668,0.318359,578,578,579,437,834
4,1053.396,1053396,102545,20.57384521,2057.384521,0.988453417,-0.663574,0.666016,0.305176,579,578,579,438,833
4,1053.48,1053480,102546,20.57501221,2057.501221,0.993517209,-0.663574,0.664551,0.324219,578,579,581,439,834
4,1053.564,1053564,102544,20.57728516,2057.728516,0.988682286,-0.659668,0.664062,0.318359,577,579,580,440,833
4,1053.648,1053648,102546,20.57585693,2057.585693,0.988802737,-0.666992,0.660156,0.311523,577,578,579,437,833
4,1053.731,1053731,102548,20.58000977,2058.000977,1.027780003,-0.668945,0.707031,0.330078,579,580,580,438,833
4,1053.814,1053814,102543,20.58228271,2058.228271,0.979096593,-0.665039,0.657227,0.290527,577,579,579,437,835
4,1053.897,1053897,102543,20.58384033,2058.384033,0.956573162,-0.646484,0.637207,0.301758,577,580,580,439,834
4,1053.98,1053980,102548,20.5820874,2058.20874,0.967962547,-0.647461,0.646484,0.315918,579,578,579,438,834
4,1054.064,1054064,102544,20.5817627,2058.17627,0.991421933,-0.662598,0.668457,0.311523,579,578,579,438,833
4,1054.148,1054148,102547,20.58273682,2058.273682,0.987240764,-0.660645,0.662109,0.315918,579,578,579,438,833
4,1054.231,1054231,102542,20.5835791,2058.35791,0.995637841,-0.666016,0.67041,0.313477,580,578,580,439,834
4,1054.315,1054315,102547,20.5822168,2058.22168,0.99596139,-0.666504,0.665039,0.324707,579,578,581,439,834
4,1054.398,1054398,102549,20.58273682,2058.273682,0.997418586,-0.665527,0.672852,0.314941,580,579,580,437,834
4,1054.481,1054481,102546,20.5822168,2058.22168,1.002326313,-0.67041,0.675293,0.314941,579,578,579,439,836
4,1054.564,1054564,102547,20.58332031,2058.332031,0.991335744,-0.663574,0.668945,0.308105,578,579,579,438,834
4,1054.647,1054647,102547,20.58416504,2058.416504,0.992512157,-0.664551,0.666992,0.313965,580,580,580,438,836
4,1054.731,1054731,102544,20.58273682,2058.273682,0.988583602,-0.658691,0.669922,0.307617,578,578,580,436,834
4,1054.815,1054815,102542,20.58241211,2058.241211,0.990169651,-0.663574,0.663086,0.316895,579,578,580,437,835
4,1054.899,1054899,102545,20.58371094,2058.371094,0.987727435,-0.657227,0.665527,0.317383,577,578,579,438,834
4,1054.982,1054982,102546,20.58728027,2058.728027,0.99767475,-0.658691,0.675781,0.32373,579,580,579,438,834
4,1055.065,1055065,102546,20.58747314,2058.747314,0.985572493,-0.663086,0.655273,0.319824,579,579,580,438,834
